time,value
9.217307692307692,-78131
9.21923076923077,-80680
9.221153846153847,-61969
9.223076923076922,-32399
9.225,-18601
9.226923076923077,-26561
9.228846153846154,-39618
9.23076923076923,-40125
9.232692307692307,-28001
9.234615384615385,-20602
9.236538461538462,-27166
9.238461538461538,-43517
9.240384615384615,-66344
9.242307692307692,-86966
9.24423076923077,-92140
9.246153846153845,-80393
9.248076923076923,-60920
9.25,-44284
9.251923076923077,-38741
9.253846153846155,-44966
9.25576923076923,-39542
9.257692307692308,1315
9.259615384615385,54531
9.261538461538462,86561
9.263461538461538,104075
9.265384615384615,138674
9.267307692307693,205541
9.26923076923077,294866
9.271153846153846,381941
9.273076923076923,434472
9.275,446799
9.276923076923078,436340
9.278846153846153,405047
9.28076923076923,348325
9.282692307692308,272585
9.284615384615385,180572
9.286538461538461,68962
9.288461538461538,-50468
9.290384615384616,-153221
9.292307692307693,-228309
9.294230769230769,-281483
9.296153846153846,-313429
9.298076923076923,-322950
9.3,-319293
9.301923076923076,-300889
9.303846153846154,-261239
9.305769230769231,-217025
9.307692307692308,-185403
9.309615384615384,-161350
9.311538461538461,-141671
9.313461538461539,-132442
9.315384615384616,-124472
9.317307692307692,-108608
9.319230769230769,-95503
9.321153846153846,-91795
9.323076923076924,-91729
9.325,-87792
9.326923076923077,-79660
9.328846153846154,-76897
9.330769230769231,-81911
9.332692307692307,-85316
9.334615384615384,-85587
9.336538461538462,-86341
9.338461538461539,-83612
9.340384615384615,-73447
9.342307692307692,-61749
9.34423076923077,-64796
9.346153846153847,-85208
9.348076923076922,-102463
9.35,-103073
9.351923076923077,-85331
9.353846153846154,-57720
9.35576923076923,-43669
9.357692307692307,-50819
9.359615384615385,-63351
9.361538461538462,-70911
9.363461538461538,-70484
9.365384615384615,-58486
9.367307692307692,-43180
9.36923076923077,-41331
9.371153846153845,-51302
9.373076923076923,-54764
9.375,-47701
9.376923076923077,-44308
9.378846153846155,-47185
9.38076923076923,-46078
9.382692307692308,-42611
9.384615384615385,-38724
9.386538461538462,-30288
9.388461538461538,-24142
9.390384615384615,-25553
9.392307692307693,-28389
9.39423076923077,-29970
9.396153846153846,-33354
9.398076923076923,-39318
9.4,-42133
9.401923076923078,-33911
9.403846153846153,-13728
9.40576923076923,7448
9.407692307692308,11061
9.409615384615385,-5594
9.411538461538461,-19502
9.413461538461538,-15865
9.415384615384616,-4046
9.417307692307693,893
9.419230769230769,-9123
9.421153846153846,-25366
9.423076923076923,-27759
9.425,-11724
9.426923076923076,1125
9.428846153846154,-120
9.430769230769231,-3046
9.432692307692308,-1692
9.434615384615384,5478
9.436538461538461,17813
9.438461538461539,24991
9.440384615384616,18548
9.442307692307692,5063
9.444230769230769,-2676
9.446153846153846,-8121
9.448076923076924,-14889
9.45,-6622
9.451923076923077,17767
9.453846153846154,37039
9.455769230769231,51495
9.457692307692307,69964
9.459615384615384,79636
9.461538461538462,71946
9.463461538461539,62510
9.465384615384615,71017
9.467307692307692,89280
9.46923076923077,92120
9.471153846153847,78331
9.473076923076922,63730
9.475,56129
9.476923076923077,58745
9.478846153846154,70844
9.48076923076923,81953
9.482692307692307,84006
9.484615384615385,81942
9.486538461538462,84418
9.488461538461538,97436
9.490384615384615,120358
9.492307692307692,141208
9.49423076923077,147715
9.496153846153845,143320
9.498076923076923,139381
9.5,143737
9.501923076923077,158462
9.503846153846155,169961
9.50576923076923,164475
9.507692307692308,152362
9.509615384615385,150051
9.511538461538462,153050
9.513461538461538,150478
9.515384615384615,145293
9.517307692307693,141748
9.51923076923077,143373
9.521153846153846,155201
9.523076923076923,166535
9.525,165127
9.526923076923078,159052
9.528846153846153,159542
9.53076923076923,163710
9.532692307692308,158050
9.534615384615385,133116
9.536538461538461,99461
9.538461538461538,84601
9.540384615384616,94326
9.542307692307693,98260
9.544230769230769,80952
9.546153846153846,56758
9.548076923076923,36717
9.55,28053
9.551923076923076,32796
9.553846153846154,39887
9.555769230769231,41304
9.557692307692308,35919
9.559615384615384,22363
9.561538461538461,-397
9.563461538461539,-28508
9.565384615384616,-52704
9.567307692307692,-69288
9.569230769230769,-82137
9.571153846153846,-94300
9.573076923076924,-105354
9.575,-112425
9.576923076923077,-112117
9.578846153846154,-103902
9.580769230769231,-94133
9.582692307692307,-97095
9.584615384615384,-116136
9.586538461538462,-130526
9.588461538461539,-128966
9.590384615384615,-125022
9.592307692307692,-128169
9.59423076923077,-135928
9.596153846153847,-143906
9.598076923076922,-151465
9.6,-155531
9.601923076923077,-153142
9.603846153846154,-149565
9.60576923076923,-145971
9.607692307692307,-140406
9.609615384615385,-137216
9.611538461538462,-137200
9.613461538461538,-135013
9.615384615384615,-133612
9.617307692307692,-140422
9.61923076923077,-150251
9.621153846153845,-152446
9.623076923076923,-149352
9.625,-147435
9.626923076923077,-141277
9.628846153846155,-128855
9.63076923076923,-124203
9.632692307692308,-129136
9.634615384615385,-127890
9.636538461538462,-122014
9.638461538461538,-118985
9.640384615384615,-109204
9.642307692307693,-89685
9.64423076923077,-76028
9.646153846153846,-78664
9.648076923076923,-90061
9.65,-100814
9.651923076923078,-107622
9.653846153846153,-108150
9.65576923076923,-102055
9.657692307692308,-92133
9.659615384615385,-82062
9.661538461538461,-74135
9.663461538461538,-70241
9.665384615384616,-72828
9.667307692307693,-80974
9.669230769230769,-86406
9.671153846153846,-79941
9.673076923076923,-70522
9.675,-75053
9.676923076923076,-86108
9.678846153846154,-86679
9.680769230769231,-76942
9.682692307692308,-66691
9.684615384615384,-58989
9.686538461538461,-46798
9.688461538461539,-32908
9.690384615384616,-29300
9.692307692307692,-31884
9.694230769230769,-36025
9.696153846153846,-45667
9.698076923076924,-53172
9.7,-50155
9.701923076923077,-42010
9.703846153846154,-42408
9.705769230769231,-53633
9.707692307692307,-60188
9.709615384615384,-59086
9.711538461538462,-53559
9.713461538461539,-34030
9.715384615384615,-11455
9.717307692307692,-12842
9.71923076923077,-37277
9.721153846153847,-54880
9.723076923076922,-46716
9.725,-31380
9.726923076923077,-27349
9.728846153846154,-22929
9.73076923076923,-9790
9.732692307692307,-616
9.734615384615385,-6365
9.736538461538462,-19088
9.738461538461538,-18775
9.740384615384615,-307
9.742307692307692,13625
9.74423076923077,3402
9.746153846153845,-17243
9.748076923076923,-24820
9.75,-20032
9.751923076923077,-13483
9.753846153846155,-8386
9.75576923076923,-6812
9.757692307692308,-9155
9.759615384615385,-14142
9.761538461538462,-18681
9.763461538461538,-16975
9.765384615384615,-10956
9.767307692307693,-5715
9.76923076923077,-1880
9.771153846153846,-1753
9.773076923076923,-3987
9.775,-5554
9.776923076923078,-546
9.778846153846153,15130
9.78076923076923,27211
9.782692307692308,22363
9.784615384615385,8574
9.786538461538461,2948
9.788461538461538,6461
9.790384615384616,5054
9.792307692307693,-2842
9.794230769230769,-6786
9.796153846153846,-5409
9.798076923076923,-7085
9.8,-11898
9.801923076923076,-9631
9.803846153846154,1716
9.805769230769231,13154
9.807692307692308,17678
9.809615384615384,18076
9.811538461538461,18763
9.813461538461539,17857
9.815384615384616,18418
9.817307692307692,26610
9.819230769230769,34745
9.821153846153846,32355
9.823076923076924,25241
9.825,16015
9.826923076923077,6963
9.828846153846154,8145
9.830769230769231,13470
9.832692307692307,15043
9.834615384615384,12183
9.836538461538462,6195
9.838461538461539,2421
9.840384615384615,123
9.842307692307692,-898
9.84423076923077,4189
9.846153846153847,15918
9.848076923076922,23207
9.85,19795
9.851923076923077,19539
9.853846153846154,25606
9.85576923076923,24219
9.857692307692307,19590
9.859615384615385,24388
9.861538461538462,29194
9.863461538461538,24984
9.865384615384615,16058
9.867307692307692,5461
9.86923076923077,-2021
9.871153846153845,-4180
9.873076923076923,1177
9.875,18069
9.876923076923077,39860
9.878846153846155,49443
9.88076923076923,42840
9.882692307692308,39687
9.884615384615385,44823
9.886538461538462,37358
9.888461538461538,13468
9.890384615384615,-4088
9.892307692307693,-3633
9.89423076923077,768
9.896153846153846,-2210
9.898076923076923,-7173
9.9,-5408
9.901923076923078,5578
9.903846153846153,21620
9.90576923076923,35582
9.907692307692308,43383
9.909615384615385,44177
9.911538461538461,36797
9.913461538461538,18523
9.915384615384616,-568
9.917307692307693,920
9.919230769230769,17993
9.921153846153846,31901
9.923076923076923,41162
9.925,47545
9.926923076923076,51006
9.928846153846154,58175
9.930769230769231,73080
9.932692307692308,86077
9.934615384615384,87015
9.936538461538461,78234
9.938461538461539,68284
9.940384615384616,63724
9.942307692307692,67560
9.944230769230769,79753
9.946153846153846,93302
9.948076923076924,101054
9.95,105843
9.951923076923077,109319
9.953846153846154,110126
9.955769230769231,106993
9.957692307692307,96377
9.959615384615384,81325
9.961538461538462,72290
9.963461538461539,77012
9.965384615384615,89160
9.967307692307692,92113
9.96923076923077,81315
9.971153846153847,69813
9.973076923076922,63898
9.975,53412
9.976923076923077,38284
9.978846153846154,27707
9.98076923076923,22803
9.982692307692307,19349
9.984615384615385,3464
9.986538461538462,-22505
9.988461538461538,-28393
9.990384615384615,-9081
9.992307692307692,10004
9.99423076923077,17189
9.996153846153845,16071
9.998076923076923,9354
10.0,6643
10.001923076923077,18430
10.003846153846155,31182
10.00576923076923,20868
10.007692307692308,-9944
10.009615384615385,-33167
10.011538461538462,-29914
10.013461538461538,-6294
10.015384615384615,16268
10.017307692307693,19486
10.01923076923077,5536
10.021153846153846,-6212
10.023076923076923,-6798
10.025,-7089
10.026923076923078,-5153
10.028846153846153,12002
10.03076923076923,34221
10.032692307692308,37169
10.034615384615385,18439
10.036538461538461,5305
10.038461538461538,17730
10.040384615384616,44200
10.042307692307693,72462
10.044230769230769,112835
10.046153846153846,169728
10.048076923076923,233357
10.05,301755
10.051923076923076,369029
10.053846153846154,419824
10.055769230769231,452322
10.057692307692308,480712
10.059615384615384,503393
10.061538461538461,493789
10.063461538461539,439867
10.065384615384616,352560
10.067307692307692,243378
10.069230769230769,125131
10.071153846153846,13183
10.073076923076924,-82857
10.075,-164446
10.076923076923077,-231250
10.078846153846154,-273021
10.080769230769231,-289096
10.082692307692307,-285228
10.084615384615384,-261264
10.086538461538462,-221559
10.088461538461539,-181358
10.090384615384615,-153861
10.092307692307692,-133485
10.09423076923077,-109093
10.096153846153847,-83810
10.098076923076922,-64553
10.1,-52435
10.101923076923077,-49873
10.103846153846154,-51077
10.10576923076923,-44246
10.107692307692307,-34029
10.109615384615385,-29732
10.111538461538462,-31356
10.113461538461538,-36592
10.115384615384615,-36294
10.117307692307692,-25080
10.11923076923077,-19289
10.121153846153845,-30066
10.123076923076923,-40218
10.125,-43727
10.126923076923077,-51464
10.128846153846155,-50488
10.13076923076923,-35142
10.132692307692308,-24217
10.134615384615385,-21284
10.136538461538462,-16466
10.138461538461538,-8595
10.140384615384615,-3359
10.142307692307693,-6233
10.14423076923077,-18279
10.146153846153846,-26793
10.148076923076923,-22726
10.15,-16898
10.151923076923078,-17772
10.153846153846153,-24795
10.15576923076923,-39708
10.157692307692308,-56725
10.159615384615385,-61983
10.161538461538461,-52362
10.163461538461538,-36630
10.165384615384616,-22118
10.167307692307693,-11678
10.169230769230769,-7264
10.171153846153846,-6331
10.173076923076923,-7401
10.175,-13109
10.176923076923076,-20745
10.178846153846154,-23485
10.180769230769231,-19063
10.182692307692308,-13494
10.184615384615384,-10226
10.186538461538461,-7165
10.188461538461539,-6319
10.190384615384616,-8532
10.192307692307692,-3063
10.194230769230769,11403
10.196153846153846,15407
10.198076923076924,1664
10.2,-15037
10.201923076923077,-19749
10.203846153846154,-11909
10.205769230769231,-1861
10.207692307692307,-2878
10.209615384615384,-11211
10.211538461538462,-8318
10.213461538461539,-279
10.215384615384615,1515
10.217307692307692,9738
10.21923076923077,24468
10.221153846153847,28092
10.223076923076922,22053
10.225,21609
10.226923076923077,26771
10.228846153846154,25088
10.23076923076923,20276
10.232692307692307,23642
10.234615384615385,28815
10.236538461538462,28483
10.238461538461538,28530
10.240384615384615,32140
10.242307692307692,32269
10.24423076923077,31736
10.246153846153845,36599
10.248076923076923,40429
10.25,42100
10.251923076923077,47460
10.253846153846155,61117
10.25576923076923,83442
10.257692307692308,100628
10.259615384615385,99157
10.261538461538462,94467
10.263461538461538,104005
10.265384615384615,113563
10.267307692307693,110363
10.26923076923077,109873
10.271153846153846,126175
10.273076923076923,148958
10.275,164397
10.276923076923078,164836
10.278846153846153,148408
10.28076923076923,133750
10.282692307692308,133643
10.284615384615385,135105
10.286538461538461,132133
10.288461538461538,132703
10.290384615384616,137287
10.292307692307693,139119
10.294230769230769,136719
10.296153846153846,134509
10.298076923076923,136939
10.3,148505
10.301923076923076,166742
10.303846153846154,173752
10.305769230769231,164292
10.307692307692308,155384
10.309615384615384,153466
10.311538461538461,147879
10.313461538461539,126071
10.315384615384616,94810
10.317307692307692,76146
10.319230769230769,73253
10.321153846153846,75467
10.323076923076924,78513
10.325,81603
10.326923076923077,76860
10.328846153846154,55859
10.330769230769231,31219
10.332692307692307,17454
10.334615384615384,8895
10.336538461538462,-1938
10.338461538461539,-13072
10.340384615384615,-20458
10.342307692307692,-29071
10.34423076923077,-47607
10.346153846153847,-70679
10.348076923076922,-88631
10.35,-103693
10.351923076923077,-119200
10.353846153846154,-125090
10.35576923076923,-112295
10.357692307692307,-98395
10.359615384615385,-109216
10.361538461538462,-139778
10.363461538461538,-162103
10.365384615384615,-165607
10.367307692307692,-160467
10.36923076923077,-154128
10.371153846153845,-152888
10.373076923076923,-160274
10.375,-166043
10.376923076923077,-161829
10.378846153846155,-159103
10.38076923076923,-171717
10.382692307692308,-187429
10.384615384615385,-187737
10.386538461538462,-174481
10.388461538461538,-158945
10.390384615384615,-152817
10.392307692307693,-158096
10.39423076923077,-169092
10.396153846153846,-178669
10.398076923076923,-181143
10.4,-183108
10.401923076923078,-183079
10.403846153846153,-165865
10.40576923076923,-142059
10.407692307692308,-135833
10.409615384615385,-141343
10.411538461538461,-144029
10.413461538461538,-145908
10.415384615384616,-152947
10.417307692307693,-161892
10.419230769230769,-161226
10.421153846153846,-151463
10.423076923076923,-141973
10.425,-139152
10.426923076923076,-145910
10.428846153846154,-150660
10.430769230769231,-144833
10.432692307692308,-134894
10.434615384615384,-124023
10.436538461538461,-114208
10.438461538461539,-107373
10.440384615384616,-106073
10.442307692307692,-116966
10.444230769230769,-133387
10.446153846153846,-137406
10.448076923076924,-125773
10.45,-109414
10.451923076923077,-100320
10.453846153846154,-103482
10.455769230769231,-109608
10.457692307692307,-113869
10.459615384615384,-117437
10.461538461538462,-111617
10.463461538461539,-101984
10.465384615384615,-105522
10.467307692307692,-113228
10.46923076923077,-109831
10.471153846153847,-98737
10.473076923076922,-85830
10.475,-76220
10.476923076923077,-77308
10.478846153846154,-87281
10.48076923076923,-93382
10.482692307692307,-91537
10.484615384615385,-90467
10.486538461538462,-93858
10.488461538461538,-98814
10.490384615384615,-104435
10.492307692307692,-109801
10.49423076923077,-111239
10.496153846153845,-104011
10.498076923076923,-87544
10.5,-67787
10.501923076923077,-52463
10.503846153846155,-48502
10.50576923076923,-55748
10.507692307692308,-64452
10.509615384615385,-63323
10.511538461538462,-53144
10.513461538461538,-46520
10.515384615384615,-46950
10.517307692307693,-50991
10.51923076923077,-52914
10.521153846153846,-47461
10.523076923076923,-48470
10.525,-67346
10.526923076923078,-86912
10.528846153846153,-91203
10.53076923076923,-80041
10.532692307692308,-58272
10.534615384615385,-45365
10.536538461538461,-53512
10.538461538461538,-64719
10.540384615384616,-58893
10.542307692307693,-40303
10.544230769230769,-26609
10.546153846153846,-24264
10.548076923076923,-28365
10.55,-34982
10.551923076923076,-44165
10.553846153846154,-55463
10.555769230769231,-64075
10.557692307692308,-65907
10.559615384615384,-62195
10.561538461538461,-55574
10.563461538461539,-48889
10.565384615384616,-41184
10.567307692307692,-29126
10.569230769230769,-15890
10.571153846153846,-3746
10.573076923076924,6800
10.575,12544
10.576923076923077,11879
10.578846153846154,3048
10.580769230769231,-8086
10.582692307692307,-11348
10.584615384615384,-10353
10.586538461538462,-13337
10.588461538461539,-20069
10.590384615384615,-30681
10.592307692307692,-38570
10.59423076923077,-31245
10.596153846153847,-18681
10.598076923076922,-16732
10.6,-21178
10.601923076923077,-18638
10.603846153846154,-445
10.60576923076923,21086
10.607692307692307,24787
10.609615384615385,13582
10.611538461538462,2966
10.613461538461538,-1175
10.615384615384615,48
10.617307692307692,1730
10.61923076923077,4433
10.621153846153845,8768
10.623076923076923,8283
10.625,6340
10.626923076923077,9268
10.628846153846155,9591
10.63076923076923,76
10.632692307692308,-10833
10.634615384615385,-10470
10.636538461538462,-2538
10.638461538461538,-943
10.640384615384615,-7733
10.642307692307693,-11325
10.64423076923077,-7895
10.646153846153846,-3594
10.648076923076923,1009
10.65,-686
10.651923076923078,-8978
10.653846153846153,-1620
10.65576923076923,26586
10.657692307692308,46271
10.659615384615385,37998
10.661538461538461,15963
10.663461538461538,3163
10.665384615384616,7686
10.667307692307693,17428
10.669230769230769,23318
10.671153846153846,25889
10.673076923076923,19561
10.675,3943
10.676923076923076,-5795
10.678846153846154,264
10.680769230769231,10535
10.682692307692308,11482
10.684615384615384,10229
10.686538461538461,20564
10.688461538461539,38227
10.690384615384616,50693
10.692307692307692,55804
10.694230769230769,55591
10.696153846153846,49993
10.698076923076924,44136
10.7,42031
10.701923076923077,41676
10.703846153846154,44054
10.705769230769231,51565
10.707692307692307,60233
10.709615384615384,64705
10.711538461538462,66318
10.713461538461539,70211
10.715384615384615,77444
10.717307692307692,85660
10.71923076923077,92656
10.721153846153847,91975
10.723076923076922,88710
10.725,97147
10.726923076923077,112472
10.728846153846154,121354
10.73076923076923,120435
10.732692307692307,112624
10.734615384615385,104345
10.736538461538462,102280
10.738461538461538,105096
10.740384615384615,107088
10.742307692307692,105560
10.74423076923077,98767
10.746153846153845,87007
10.748076923076923,73377
10.75,63215
10.751923076923077,60796
10.753846153846155,62216
10.75576923076923,62723
10.757692307692308,62159
10.759615384615385,57691
10.761538461538462,46742
10.763461538461538,30985
10.765384615384615,12961
10.767307692307693,826
10.76923076923077,4096
10.771153846153846,15762
10.773076923076923,25256
10.775,34280
10.776923076923078,41022
10.778846153846153,45676
10.78076923076923,57012
10.782692307692308,73506
10.784615384615385,76036
10.786538461538461,55229
10.788461538461538,36327
10.790384615384616,37724
10.792307692307693,43800
10.794230769230769,40999
10.796153846153846,30804
10.798076923076923,17492
10.8,6180
10.801923076923076,2152
10.803846153846154,10895
10.805769230769231,26313
10.807692307692308,33991
10.809615384615384,37925
10.811538461538461,46549
10.813461538461539,55332
10.815384615384616,65264
10.817307692307692,86377
10.819230769230769,114399
10.821153846153846,136497
10.823076923076924,164910
10.825,218466
10.826923076923077,291073
10.828846153846154,366613
10.830769230769231,431371
10.832692307692307,475736
10.834615384615384,504120
10.836538461538462,519965
10.838461538461539,509361
10.840384615384615,463788
10.842307692307692,392709
10.84423076923077,307485
10.846153846153847,207885
10.848076923076922,91880
10.85,-28373
10.851923076923077,-131653
10.853846153846154,-200767
10.85576923076923,-237105
10.857692307692307,-250838
10.859615384615385,-239475
10.861538461538462,-210504
10.863461538461538,-181092
10.865384615384615,-152828
10.867307692307692,-125153
10.86923076923077,-97710
10.871153846153845,-68602
10.873076923076923,-45173
10.875,-35523
10.876923076923077,-34934
10.878846153846155,-28277
10.88076923076923,-5805
10.882692307692308,22975
10.884615384615385,37866
10.886538461538462,35812
10.888461538461538,28220
10.890384615384615,19445
10.892307692307693,11953
10.89423076923077,8945
10.896153846153846,10654
10.898076923076923,12464
10.9,5073
10.901923076923078,-8899
10.903846153846153,-10558
10.90576923076923,2793
10.907692307692308,9635
10.909615384615385,2881
10.911538461538461,-2113
10.913461538461538,7814
10.915384615384616,27102
10.917307692307693,34234
10.919230769230769,19839
10.921153846153846,2800
10.923076923076923,1694
10.925,10491
10.926923076923076,18641
10.928846153846154,25403
10.930769230769231,32160
10.932692307692308,35382
10.934615384615384,28685
10.936538461538461,16692
10.938461538461539,8752
10.940384615384616,6073
10.942307692307692,8592
10.944230769230769,17354
10.946153846153846,28877
10.948076923076924,38617
10.95,45318
10.951923076923077,46098
10.953846153846154,39671
10.955769230769231,32841
10.957692307692307,30229
10.959615384615384,30309
10.961538461538462,32243
10.963461538461539,35617
10.965384615384615,39983
10.967307692307692,46517
10.96923076923077,57550
10.971153846153847,63012
10.973076923076922,53830
10.975,46288
10.976923076923077,52303
10.978846153846154,64088
10.98076923076923,68400
10.982692307692307,58234
10.984615384615385,41119
10.986538461538462,25237
10.988461538461538,19517
10.990384615384615,32751
10.992307692307692,56725
10.99423076923077,71823
10.996153846153845,69776
10.998076923076923,62331
11.0,57384
11.001923076923077,50993
11.003846153846155,48353
11.00576923076923,63395
11.007692307692308,86426
11.009615384615385,89680
11.011538461538462,77901
11.013461538461538,73696
11.015384615384615,80251
11.017307692307693,86888
11.01923076923077,88383
11.021153846153846,91616
11.023076923076923,95552
11.025,93281
11.026923076923078,86385
11.028846153846153,80755
11.03076923076923,82762
11.032692307692308,98222
11.034615384615385,122827
11.036538461538461,138617
11.038461538461538,136358
11.040384615384616,126428
11.042307692307693,121534
11.044230769230769,124906
11.046153846153846,132817
11.048076923076923,138514
11.05,134875
11.051923076923076,127620
11.053846153846154,130602
11.055769230769231,145500
11.057692307692308,171392
11.059615384615384,197746
11.061538461538461,204887
11.063461538461539,195498
11.065384615384616,183282
11.067307692307692,174946
11.069230769230769,170490
11.071153846153846,167415
11.073076923076924,166584
11.075,166480
11.076923076923077,164781
11.078846153846154,160911
11.080769230769231,159542
11.082692307692307,166311
11.084615384615384,173290
11.086538461538462,176526
11.088461538461539,178703
11.090384615384615,169784
11.092307692307692,150139
11.09423076923077,137303
11.096153846153847,135072
11.098076923076922,129867
11.1,115161
11.101923076923077,93943
11.103846153846154,69890
11.10576923076923,50897
11.107692307692307,39267
11.109615384615385,29604
11.111538461538462,17447
11.113461538461538,331
11.115384615384615,-21975
11.117307692307692,-44686
11.11923076923077,-54913
11.121153846153845,-45701
11.123076923076923,-31913
11.125,-32486
11.126923076923077,-46874
11.128846153846155,-64356
11.13076923076923,-85991
11.132692307692308,-117060
11.134615384615385,-143109
11.136538461538462,-147651
11.138461538461538,-140254
11.140384615384615,-141598
11.142307692307693,-155003
11.14423076923077,-163127
11.146153846153846,-150926
11.148076923076923,-128734
11.15,-120684
11.151923076923078,-127862
11.153846153846153,-133204
11.15576923076923,-138949
11.157692307692308,-159628
11.159615384615385,-185431
11.161538461538461,-195429
11.163461538461538,-192619
11.165384615384616,-189698
11.167307692307693,-188948
11.169230769230769,-189291
11.171153846153846,-186030
11.173076923076923,-170601
11.175,-144052
11.176923076923076,-119013
11.178846153846154,-116118
11.180769230769231,-143324
11.182692307692308,-173214
11.184615384615384,-181851
11.186538461538461,-177822
11.188461538461539,-172313
11.190384615384616,-163714
11.192307692307692,-150642
11.194230769230769,-141208
11.196153846153846,-143317
11.198076923076924,-148693
11.2,-141958
11.201923076923077,-126215
11.203846153846154,-116465
11.205769230769231,-119181
11.207692307692307,-129813
11.209615384615384,-140087
11.211538461538462,-151802
11.213461538461539,-163340
11.215384615384615,-162640
11.217307692307692,-150774
11.21923076923077,-135618
11.221153846153847,-123952
11.223076923076922,-128963
11.225,-147358
11.226923076923077,-149964
11.228846153846154,-126648
11.23076923076923,-105497
11.232692307692307,-107018
11.234615384615385,-123723
11.236538461538462,-137783
11.238461538461538,-131769
11.240384615384615,-108146
11.242307692307692,-90716
11.24423076923077,-95953
11.246153846153845,-115253
11.248076923076923,-126808
11.25,-122866
11.251923076923077,-115478
11.253846153846155,-116525
11.25576923076923,-120106
11.257692307692308,-113330
11.259615384615385,-99615
11.261538461538462,-89711
11.263461538461538,-86886
11.265384615384615,-91670
11.267307692307693,-96096
11.26923076923077,-90134
11.271153846153846,-81102
11.273076923076923,-79852
11.275,-84501
11.276923076923078,-90660
11.278846153846153,-100291
11.28076923076923,-111624
11.282692307692308,-115515
11.284615384615385,-108577
11.286538461538461,-97906
11.288461538461538,-97446
11.290384615384616,-108856
11.292307692307693,-114396
11.294230769230769,-104658
11.296153846153846,-87389
11.298076923076923,-73983
11.3,-74311
11.301923076923076,-84754
11.303846153846154,-89904
11.305769230769231,-77261
11.307692307692308,-49920
11.309615384615384,-36631
11.311538461538461,-53022
11.313461538461539,-76380
11.315384615384616,-81637
11.317307692307692,-66578
11.319230769230769,-48859
11.321153846153846,-43407
11.323076923076924,-46129
11.325,-50607
11.326923076923077,-56523
11.328846153846154,-58536
11.330769230769231,-54282
11.332692307692307,-56187
11.334615384615384,-66524
11.336538461538462,-70626
11.338461538461539,-65866
11.340384615384615,-57095
11.342307692307692,-48986
11.34423076923077,-47377
11.346153846153847,-50689
11.348076923076922,-55611
11.35,-57858
11.351923076923077,-53838
11.353846153846154,-47915
11.35576923076923,-44712
11.357692307692307,-42279
11.359615384615385,-37999
11.361538461538462,-36535
11.363461538461538,-41916
11.365384615384615,-45929
11.367307692307692,-39318
11.36923076923077,-28188
11.371153846153845,-24113
11.373076923076923,-27106
11.375,-32286
11.376923076923077,-41108
11.378846153846155,-51951
11.38076923076923,-54891
11.382692307692308,-46848
11.384615384615385,-31898
11.386538461538462,-14676
11.388461538461538,-5813
11.390384615384615,-12858
11.392307692307693,-24882
11.39423076923077,-21721
11.396153846153846,-1797
11.398076923076923,13749
11.4,8592
11.401923076923078,-12240
11.403846153846153,-30919
11.40576923076923,-33879
11.407692307692308,-24465
11.409615384615385,-12813
11.411538461538461,709
11.413461538461538,10173
11.415384615384616,4957
11.417307692307693,-3179
11.419230769230769,648
11.421153846153846,7065
11.423076923076923,5849
11.425,4439
11.426923076923076,12153
11.428846153846154,23078
11.430769230769231,19071
11.432692307692308,2609
11.434615384615384,-5301
11.436538461538461,-248
11.438461538461539,9592
11.440384615384616,17454
11.442307692307692,19157
11.444230769230769,18117
11.446153846153846,20187
11.448076923076924,22502
11.45,21084
11.451923076923077,19257
11.453846153846154,21919
11.455769230769231,25366
11.457692307692307,22997
11.459615384615384,17237
11.461538461538462,19669
11.463461538461539,35331
11.465384615384615,47994
11.467307692307692,44746
11.46923076923077,34518
11.471153846153847,31683
11.473076923076922,38554
11.475,49582
11.476923076923077,64527
11.478846153846154,74390
11.48076923076923,66422
11.482692307692307,52273
11.484615384615385,48947
11.486538461538462,51664
11.488461538461538,51605
11.490384615384615,50184
11.492307692307692,47930
11.49423076923077,43310
11.496153846153845,37022
11.498076923076923,32223
11.5,31000
11.501923076923077,27422
11.503846153846155,15403
11.50576923076923,-200
11.507692307692308,-11344
11.509615384615385,-15928
11.511538461538462,-17396
11.513461538461538,-22002
11.515384615384615,-24997
11.517307692307693,-18015
11.51923076923077,-13346
11.521153846153846,-22818
11.523076923076923,-32439
11.525,-28360
11.526923076923078,-20494
11.528846153846153,-20073
11.53076923076923,-24821
11.532692307692308,-26808
11.534615384615385,-24378
11.536538461538461,-27302
11.538461538461538,-30766
11.540384615384616,-17913
11.542307692307693,4469
11.544230769230769,23049
11.546153846153846,38578
11.548076923076923,45491
11.55,36050
11.551923076923076,16975
11.553846153846154,3628
11.555769230769231,-1521
11.557692307692308,-11097
11.559615384615384,-26943
11.561538461538461,-40339
11.563461538461539,-44399
11.565384615384616,-33347
11.567307692307692,-10213
11.569230769230769,19530
11.571153846153846,57495
11.573076923076924,99780
11.575,141513
11.576923076923077,185964
11.578846153846154,236804
11.580769230769231,296788
11.582692307692307,361195
11.584615384615384,413352
11.586538461538462,443009
11.588461538461539,450465
11.590384615384615,432395
11.592307692307692,390423
11.59423076923077,338447
11.596153846153847,277367
11.598076923076922,198631
11.6,98902
11.601923076923077,-19690
11.603846153846154,-132105
11.60576923076923,-210828
11.607692307692307,-253355
11.609615384615385,-270652
11.611538461538462,-269964
11.613461538461538,-253412
11.615384615384615,-224545
11.617307692307692,-186386
